month;day;hour;Dry Bulb Temperature [DegC];Global Horizontal Radiation [Wh/m2];Relative Humidity
3;24;11;12.7;177;77
3;24;12;12.8;214;76
3;24;13;13.7;384;72
3;24;14;15.8;735;67
3;24;15;16.4;685;58
3;24;16;16.9;560;55
3;24;17;16.3;404;57
3;24;18;16.5;144;55
3;24;19;14.2;47;60
3;24;20;12.7;0;65
3;24;21;11.7;0;69
3;24;22;12.5;0;70
3;24;23;11.6;0;79
3;24;24;11.0;0;75
3;25;1;11.0;0;76
3;25;2;10.6;0;80
3;25;3;10.2;0;86
3;25;4;10.5;0;86
3;25;5;10.5;0;85
3;25;6;10.4;0;81
3;25;7;10.1;0;83
3;25;8;10.5;14;83
3;25;9;10.6;110;81
3;25;10;10.9;208;79
3;25;11;11.6;293;76
3;25;12;11.9;355;76
3;25;13;11.9;387;76
3;25;14;14.2;388;66
3;25;15;15.2;357;55
3;25;16;13.7;296;64
3;25;17;13.2;409;64
3;25;18;12.7;113;64
3;25;19;12.5;49;59
3;25;20;12.2;0;64
3;25;21;11.6;0;71
3;25;22;10.8;0;85
3;25;23;10.1;0;91
3;25;24;9.5;0;93
3;26;1;9.2;0;93
3;26;2;9.1;0;92
3;26;3;9.1;0;93
3;26;4;8.9;0;93
3;26;5;8.9;0;93
3;26;6;9.0;0;94
3;26;7;9.2;0;93
3;26;8;9.3;25;94
3;26;9;9.8;113;89
3;26;10;9.9;211;87
3;26;11;11.2;296;81
3;26;12;12.2;358;71
3;26;13;12.6;391;68
3;26;14;13.5;238;67
3;26;15;14.4;648;61
3;26;16;14.7;298;58
3;26;17;14.2;213;57
3;26;18;13.5;115;60
3;26;19;12.6;52;64
3;26;20;11.8;0;68
3;26;21;11.4;0;69
3;26;22;10.3;0;74
3;26;23;10.0;0;78
3;26;24;10.0;0;77
3;27;1;9.5;0;79
3;27;2;9.0;0;83
3;27;3;9.1;0;84
3;27;4;8.9;0;85
3;27;5;8.6;0;81
3;27;6;8.5;0;77
3;27;7;8.3;0;77
3;27;8;8.4;17;75
3;27;9;9.9;226;65
3;27;10;11.1;417;65
3;27;11;12.1;583;60
3;27;12;12.4;221;62
3;27;13;12.8;765;59
3;27;14;14.0;763;60
3;27;15;14.4;701;58
3;27;16;14.5;301;58
3;27;17;14.3;416;62
3;27;18;13.9;226;58
3;27;19;12.7;28;64
3;27;20;11.8;0;67
3;27;21;11.3;0;69
3;27;22;11.0;0;71
3;27;23;10.7;0;73
3;27;24;10.2;0;82
3;28;1;9.9;0;87
3;28;2;10.2;0;89
3;28;3;10.2;0;91
3;28;4;10.3;0;93
3;28;5;10.2;0;94
3;28;6;10.3;0;95
3;28;7;10.4;0;94
3;28;8;10.4;18;94
3;28;9;10.7;72;92
3;28;10;11.0;132;88
3;28;11;11.7;184;86
3;28;12;11.8;221;86
3;28;13;11.1;240;92
3;28;14;10.4;241;90
3;28;15;10.5;221;85
3;28;16;10.4;184;81
3;28;17;10.7;132;78
3;28;18;10.9;72;76
3;28;19;10.5;29;78
3;28;20;10.2;0;79
3;28;21;9.9;0;78
3;28;22;8.8;0;81
3;28;23;8.1;0;86
3;28;24;7.4;0;91
3;29;1;7.9;0;92
3;29;2;8.2;0;88
3;29;3;8.2;0;90
3;29;4;8.5;0;87
3;29;5;8.4;0;90
3;29;6;8.4;0;93
3;29;7;8.5;0;95
3;29;8;9.3;31;94
3;29;9;10.3;232;90
3;29;10;14.3;419;78
3;29;11;17.4;548;64
3;29;12;18.2;366;57
3;29;13;19.1;397;55
3;29;14;19.5;396;57
3;29;15;19.6;365;53
3;29;16;18.7;303;56
3;29;17;18.2;423;57
3;29;18;18.0;120;56
3;29;19;16.4;30;68
3;29;20;15.0;0;78
3;29;21;14.1;0;83
3;29;22;13.2;0;90
3;29;23;12.9;0;90
3;29;24;12.5;0;93
3;30;1;12.2;0;91
3;30;2;12.2;0;96
3;30;3;12.2;0;96
3;30;4;10.8;0;90
3;30;5;10.6;0;91
3;30;6;10.8;0;90
3;30;7;10.5;0;93
3;30;8;11.2;33;90
3;30;9;11.4;124;87
3;30;10;11.8;223;83
3;30;11;12.4;308;76
3;30;12;12.7;665;76
3;30;13;14.2;400;68
3;30;14;13.4;399;77
3;30;15;13.7;368;65
3;30;16;14.7;306;62
3;30;17;13.7;221;68
3;30;18;10.0;122;85
3;30;19;10.6;19;81
3;30;20;10.3;0;80
3;30;21;9.6;0;88
3;30;22;9.7;0;84
3;30;23;9.8;0;85
3;30;24;10.0;0;85
3;31;1;9.6;0;89
3;31;2;9.2;0;90
3;31;3;9.0;0;90
3;31;4;9.0;0;89
3;31;5;8.8;0;86
3;31;6;8.7;0;85
3;31;7;8.3;0;87
3;31;8;8.1;22;86
3;31;9;8.0;78;83
3;31;10;8.0;138;82
3;31;11;8.3;190;82
3;31;12;9.3;373;79
3;31;13;10.7;728;76
3;31;14;12.2;727;69
3;31;15;13.0;710;63
3;31;16;13.6;591;62
3;31;17;12.8;433;60
3;31;18;12.7;241;60
3;31;19;10.3;64;66
3;31;20;9.6;0;69
3;31;21;9.1;0;72
3;31;22;10.0;0;74
3;31;23;11.2;0;75
3;31;24;12.0;0;77
4;1;1;13.0;0;78
4;1;2;12.4;0;81
4;1;3;11.8;0;84
4;1;4;11.5;0;85
4;1;5;11.4;0;86
4;1;6;11.9;0;86
4;1;7;10.8;0;88
4;1;8;12.1;38;87
4;1;9;13.3;130;83
4;1;10;14.4;228;81
4;1;11;16.4;312;74
4;1;12;17.0;372;72
4;1;13;17.7;404;63
4;1;14;18.3;404;57
4;1;15;18.5;372;55
4;1;16;19.3;559;50
4;1;17;18.9;404;55
4;1;18;18.2;226;53
4;1;19;17.7;62;57
4;1;20;16.4;0;63
4;1;21;14.6;0;72
4;1;22;14.4;0;72
4;1;23;13.7;0;73
4;1;24;12.6;0;82
4;2;1;11.1;0;90
4;2;2;11.1;0;93
4;2;3;9.8;0;91
4;2;4;9.5;0;95
4;2;5;8.9;0;96
4;2;6;7.7;0;96
4;2;7;7.9;0;97
4;2;8;8.8;77;97
4;2;9;11.3;239;90
4;2;10;13.3;301;82
4;2;11;16.3;533;72
4;2;12;18.5;677;61
4;2;13;14.1;778;79
4;2;14;18.6;733;55
4;2;15;19.6;675;48
4;2;16;19.1;599;46
4;2;17;19.8;435;42
4;2;18;19.2;244;44
4;2;19;17.6;65;52
4;2;20;16.0;0;60
4;2;21;14.5;0;65
4;2;22;12.1;0;74
4;2;23;12.6;0;74
4;2;24;12.2;0;75
4;3;1;11.3;0;79
4;3;2;11.1;0;82
4;3;3;11.6;0;84
4;3;4;11.1;0;85
4;3;5;10.8;0;86
4;3;6;11.0;0;86
4;3;7;10.7;0;87
4;3;8;10.7;42;85
4;3;9;10.9;136;81
4;3;10;11.4;235;79
4;3;11;12.3;320;73
4;3;12;13.3;687;62
4;3;13;13.7;741;66
4;3;14;14.2;411;60
4;3;15;14.6;378;57
4;3;16;15.6;315;55
4;3;17;15.9;414;49
4;3;18;15.6;234;47
4;3;19;15.1;72;46
4;3;20;14.4;0;45
4;3;21;13.8;0;47
4;3;22;12.3;0;55
4;3;23;10.4;0;65
4;3;24;9.1;0;73
4;4;1;8.2;0;80
4;4;2;7.5;0;86
4;4;3;5.9;0;89
4;4;4;5.7;0;90
4;4;5;6.4;0;82
4;4;6;6.2;0;83
4;4;7;6.3;0;82
4;4;8;8.1;85;71
4;4;9;10.0;270;66
4;4;10;13.5;463;55
4;4;11;15.6;628;46
4;4;12;16.8;745;45
4;4;13;17.1;804;45
4;4;14;18.2;800;46
4;4;15;18.2;737;44
4;4;16;18.1;616;42
4;4;17;16.6;443;47
4;4;18;15.9;255;46
4;4;19;14.1;75;49
4;4;20;12.8;0;63
4;4;21;12.4;0;75
4;4;22;12.6;0;78
4;4;23;12.5;0;79
4;4;24;13.0;0;80
4;5;1;11.7;0;75
4;5;2;10.7;0;89
4;5;3;11.3;0;90
4;5;4;11.4;0;89
4;5;5;10.8;0;91
4;5;6;10.5;0;89
4;5;7;10.6;0;86
4;5;8;12.1;90;78
4;5;9;12.3;141;80
4;5;10;12.5;240;77
4;5;11;13.2;325;74
4;5;12;13.9;385;70
4;5;13;14.6;415;70
4;5;14;14.5;414;68
4;5;15;14.5;381;66
4;5;16;13.8;609;68
4;5;17;12.2;445;69
4;5;18;11.8;133;67
4;5;19;9.7;40;71
4;5;20;8.9;0;73
4;5;21;8.7;0;76
4;5;22;8.7;0;71
4;5;23;8.3;0;74
4;5;24;8.1;0;77
4;6;1;7.7;0;77
4;6;2;7.3;0;74
4;6;3;6.3;0;79
4;6;4;4.5;0;84
4;6;5;4.2;0;85
4;6;6;4.4;0;85
4;6;7;3.5;0;87
4;6;8;5.7;94;79
4;6;9;7.2;281;73
4;6;10;8.9;468;69
4;6;11;10.5;630;64
4;6;12;11.8;746;56
4;6;13;12.6;805;52
4;6;14;13.7;804;45
4;6;15;14.4;741;40
4;6;16;14.9;629;35
4;6;17;15.2;460;34
4;6;18;15.4;264;31
4;6;19;13.7;80;40
4;6;20;11.5;0;44
4;6;21;10.0;0;53
4;6;22;11.5;0;45
4;6;23;10.4;0;50
4;6;24;7.7;0;63
4;7;1;5.4;0;76
4;7;2;5.6;0;78
4;7;3;4.8;0;85
4;7;4;4.6;0;90
4;7;5;4.0;0;91
4;7;6;3.7;0;93
4;7;7;3.9;0;93
4;7;8;6.2;99;87
4;7;9;10.2;286;68
4;7;10;12.8;480;53
4;7;11;14.1;645;45
4;7;12;15.6;764;37
4;7;13;16.1;822;39
4;7;14;16.9;819;36
4;7;15;17.5;753;35
4;7;16;18.1;630;35
4;7;17;18.1;461;37
4;7;18;17.7;266;40
4;7;19;16.4;83;46
4;7;20;15.3;0;49
4;7;21;14.5;0;52
4;7;22;13.9;0;53
4;7;23;12.0;0;65
4;7;24;9.3;0;76
4;8;1;9.7;0;77
4;8;2;8.9;0;80
4;8;3;7.7;0;79
4;8;4;8.2;0;70
4;8;5;8.1;0;70
4;8;6;7.4;0;71
4;8;7;7.3;0;80
4;8;8;9.0;103;61
4;8;9;10.8;288;57
4;8;10;12.9;481;44
4;8;11;15.5;630;39
4;8;12;15.5;716;36
4;8;13;17.8;769;34
4;8;14;18.9;764;36
4;8;15;18.9;658;41
4;8;16;19.6;552;38
4;8;17;20.1;404;42
4;8;18;18.9;181;41
4;8;19;17.8;57;47
4;8;20;17.8;0;46
4;8;21;16.2;0;58
4;8;22;14.6;0;54
4;8;23;13.1;0;61
4;8;24;12.1;0;67
4;9;1;12.0;0;75
4;9;2;11.6;0;86
4;9;3;11.4;0;88
4;9;4;12.3;0;88
4;9;5;12.7;0;86
4;9;6;12.7;0;86
4;9;7;11.8;1;85
4;9;8;12.5;55;70
4;9;9;12.8;152;71
4;9;10;15.0;251;74
4;9;11;16.1;334;71
4;9;12;16.0;393;74
4;9;13;17.0;422;71
4;9;14;17.6;421;65
4;9;15;17.8;387;68
4;9;16;17.9;585;68
4;9;17;18.1;430;65
4;9;18;17.0;250;71
4;9;19;14.4;45;82
4;9;20;13.8;0;84
4;9;21;13.6;0;89
4;9;22;13.4;0;93
4;9;23;11.1;0;91
4;9;24;10.1;0;92
4;10;1;9.4;0;92
4;10;2;8.5;0;93
4;10;3;7.7;0;91
4;10;4;7.2;0;91
4;10;5;6.7;0;90
4;10;6;6.7;0;89
4;10;7;6.6;2;89
4;10;8;6.6;58;88
4;10;9;7.1;156;83
4;10;10;7.9;255;81
4;10;11;7.9;340;77
4;10;12;7.6;399;81
4;10;13;10.3;429;67
4;10;14;10.5;428;59
4;10;15;7.9;393;77
4;10;16;9.2;329;79
4;10;17;8.7;243;73
4;10;18;9.6;273;57
4;10;19;7.2;85;75
4;10;20;6.4;0;80
4;10;21;5.8;0;85
4;10;22;5.8;0;82
4;10;23;4.9;0;84
4;10;24;4.6;0;84
4;11;1;4.6;0;84
4;11;2;3.9;0;86
4;11;3;4.7;0;84
4;11;4;4.7;0;83
4;11;5;3.6;0;87
4;11;6;3.4;0;88
4;11;7;3.2;5;89
4;11;8;4.9;117;83
4;11;9;7.3;304;72
4;11;10;8.3;494;72
4;11;11;10.0;343;59
4;11;12;11.1;404;51
4;11;13;11.6;783;45
4;11;14;12.3;779;43
4;11;15;12.1;761;43
4;11;16;12.6;640;39
4;11;17;12.8;478;39
4;11;18;12.5;281;40
4;11;19;11.3;94;44
4;11;20;9.5;0;52
4;11;21;8.5;0;58
4;11;22;8.1;0;59
4;11;23;5.9;0;71
4;11;24;6.3;0;66
4;12;1;4.0;0;82
4;12;2;3.7;0;85
4;12;3;4.8;0;75
4;12;4;4.8;0;73
4;12;5;5.4;0;75
4;12;6;5.5;0;80
4;12;7;6.2;4;72
4;12;8;6.9;63;74
4;12;9;7.8;161;72
4;12;10;8.9;261;69
4;12;11;10.6;345;65
4;12;12;11.4;404;62
4;12;13;12.4;434;58
4;12;14;13.6;431;57
4;12;15;13.9;397;54
4;12;16;14.6;334;53
4;12;17;13.1;443;68
4;12;18;13.7;262;60
4;12;19;12.4;95;66
4;12;20;11.2;0;72
4;12;21;10.3;0;76
4;12;22;9.8;0;80
4;12;23;8.8;0;86
4;12;24;8.5;0;87
4;13;1;8.2;0;89
4;13;2;8.3;0;84
4;13;3;7.6;0;89
4;13;4;7.4;0;88
4;13;5;7.1;0;89
4;13;6;6.7;0;91
4;13;7;7.0;8;91
4;13;8;8.0;123;88
4;13;9;10.2;312;75
4;13;10;11.5;475;62
4;13;11;12.7;626;60
4;13;12;12.9;734;51
4;13;13;13.5;788;47
4;13;14;14.3;829;51
4;13;15;15.0;765;45
4;13;16;15.5;641;51
4;13;17;15.8;482;44
4;13;18;15.3;286;48
4;13;19;15.0;99;48
4;13;20;13.9;0;52
4;13;21;12.3;0;60
4;13;22;11.0;0;65
4;13;23;9.5;0;75
4;13;24;7.7;0;83
4;14;1;7.8;0;84
4;14;2;6.7;0;88
4;14;3;6.0;0;90
4;14;4;4.9;0;91
4;14;5;4.8;0;93
4;14;6;4.4;0;94
4;14;7;4.6;10;93
4;14;8;7.3;129;85
4;14;9;10.7;311;71
4;14;10;13.6;449;63
4;14;11;15.8;590;56
4;14;12;17.6;787;48
4;14;13;19.5;737;48
4;14;14;20.9;733;42
4;14;15;22.2;520;38
4;14;16;22.6;337;35
4;14;17;21.5;249;40
4;14;18;18.9;148;50
4;14;19;16.6;52;54
4;14;20;15.5;0;59
4;14;21;14.7;0;63
4;14;22;13.6;0;76
4;14;23;12.8;0;84
4;14;24;12.9;0;84
4;15;1;12.9;0;83
4;15;2;13.3;0;82
4;15;3;13.0;0;82
4;15;4;12.8;0;80
4;15;5;12.6;0;79
4;15;6;12.9;0;78
4;15;7;12.9;6;80
4;15;8;13.0;42;76
4;15;9;12.6;167;81
4;15;10;13.4;450;81
4;15;11;15.7;653;74
4;15;12;17.8;761;67
4;15;13;18.0;785;66
4;15;14;19.4;432;63
4;15;15;17.9;398;68
4;15;16;17.4;336;67
4;15;17;14.8;249;81
4;15;18;15.1;149;87
4;15;19;14.6;53;89
4;15;20;13.9;1;90
4;15;21;13.5;0;94
4;15;22;12.9;0;92
4;15;23;11.7;0;95
4;15;24;12.1;0;96
4;16;1;11.9;0;96
4;16;2;11.3;0;96
4;16;3;11.6;0;97
4;16;4;10.7;0;97
4;16;5;9.8;0;97
4;16;6;9.9;0;97
4;16;7;9.8;13;97
4;16;8;11.2;71;96
4;16;9;12.8;170;84
4;16;10;14.9;484;74
4;16;11;15.4;634;67
4;16;12;16.2;739;65
4;16;13;16.9;791;62
4;16;14;17.7;436;56
4;16;15;17.9;402;56
4;16;16;18.2;339;53
4;16;17;18.2;252;52
4;16;18;18.0;151;54
4;16;19;17.5;55;53
4;16;20;17.3;1;55
4;16;21;16.2;0;62
4;16;22;15.6;0;65
4;16;23;14.7;0;69
4;16;24;14.0;0;74
4;17;1;13.6;0;76
4;17;2;12.7;0;84
4;17;3;13.1;0;73
4;17;4;11.6;0;79
4;17;5;11.6;0;77
4;17;6;10.9;0;79
4;17;7;10.8;8;79
4;17;8;11.0;73;79
4;17;9;13.3;173;73
4;17;10;14.5;271;74
4;17;11;16.3;354;62
4;17;12;16.7;413;56
4;17;13;16.8;441;58
4;17;14;17.1;439;54
4;17;15;16.6;405;53
4;17;16;16.1;342;50
4;17;17;15.7;254;56
4;17;18;15.1;153;62
4;17;19;13.4;56;71
4;17;20;12.4;3;75
4;17;21;11.6;0;79
4;17;22;11.2;0;82
4;17;23;10.7;0;85
4;17;24;10.9;0;86
4;18;1;10.5;0;87
4;18;2;10.5;0;86
4;18;3;10.4;0;86
4;18;4;10.2;0;88
4;18;5;10.1;0;88
4;18;6;9.9;0;87
4;18;7;9.7;8;85
4;18;8;10.1;75;85
4;18;9;10.5;175;81
4;18;10;11.4;495;74
4;18;11;13.2;358;64
4;18;12;14.7;415;62
4;18;13;14.7;802;55
4;18;14;15.4;442;52
4;18;15;15.4;407;54
4;18;16;16.1;658;48
4;18;17;15.1;492;47
4;18;18;15.3;298;45
4;18;19;14.1;112;49
4;18;20;12.1;5;58
4;18;21;10.6;0;63
4;18;22;10.7;0;64
4;18;23;10.3;0;64
4;18;24;9.8;0;70
4;19;1;8.6;0;75
4;19;2;6.6;0;86
4;19;3;6.6;0;87
4;19;4;6.3;0;89
4;19;5;5.4;0;92
4;19;6;5.4;0;92
4;19;7;6.0;18;92
4;19;8;8.6;149;83
4;19;9;10.7;345;76
4;19;10;13.2;529;70
4;19;11;14.2;689;59
4;19;12;15.9;800;51
4;19;13;16.5;854;52
4;19;14;17.0;849;46
4;19;15;18.1;792;43
4;19;16;17.9;647;43
4;19;17;18.1;437;44
4;19;18;17.4;157;45
4;19;19;17.0;59;49
4;19;20;15.6;3;56
4;19;21;14.5;0;62
4;19;22;14.3;0;61
4;19;23;13.0;0;67
4;19;24;12.1;0;69
4;20;1;11.5;0;73
4;20;2;10.7;0;76
4;20;3;10.0;0;79
4;20;4;9.3;0;81
4;20;5;9.0;0;80
4;20;6;9.0;0;80
4;20;7;9.1;17;80
4;20;8;11.1;149;72
4;20;9;12.0;345;69
4;20;10;13.1;534;66
4;20;11;14.4;691;64
4;20;12;15.8;802;58
4;20;13;17.4;855;55
4;20;14;18.2;850;47
4;20;15;19.2;738;46
4;20;16;19.3;649;42
4;20;17;19.7;486;42
4;20;18;19.2;307;42
4;20;19;18.7;117;45
4;20;20;17.4;7;48
4;20;21;17.1;0;47
4;20;22;14.7;0;63
4;20;23;13.8;0;69
4;20;24;12.8;0;72
4;21;1;12.8;0;72
4;21;2;12.5;0;70
4;21;3;11.9;0;73
4;21;4;11.9;0;74
4;21;5;11.4;0;77
4;21;6;11.4;0;82
4;21;7;12.1;11;82
4;21;8;12.8;50;79
4;21;9;14.0;182;75
4;21;10;16.0;280;70
4;21;11;17.4;362;66
4;21;12;18.8;756;58
4;21;13;19.2;856;56
4;21;14;19.5;849;55
4;21;15;19.6;782;57
4;21;16;19.4;662;55
4;21;17;18.9;502;61
4;21;18;17.7;308;64
4;21;19;16.0;119;72
4;21;20;15.1;8;76
4;21;21;14.9;0;78
4;21;22;14.8;0;80
4;21;23;15.1;0;81
4;21;24;14.9;0;82
4;22;1;14.9;0;82
4;22;2;14.5;0;83
4;22;3;14.4;0;83
4;22;4;14.3;0;83
4;22;5;14.3;0;84
4;22;6;14.1;0;84
4;22;7;14.3;11;83
4;22;8;15.0;83;81
4;22;9;15.6;184;75
4;22;10;16.4;508;72
4;22;11;18.1;363;70
4;22;12;19.1;803;66
4;22;13;19.4;857;60
4;22;14;20.4;849;60
4;22;15;21.2;737;61
4;22;16;20.7;624;61
4;22;17;19.3;498;63
4;22;18;19.2;306;66
4;22;19;16.7;106;75
4;22;20;14.7;9;80
4;22;21;14.1;0;83
4;22;22;13.1;0;86
4;22;23;12.6;0;86
4;22;24;12.4;0;86
4;23;1;11.8;0;88
4;23;2;11.4;0;91
4;23;3;11.1;0;91
4;23;4;10.3;0;90
4;23;5;9.7;0;93
4;23;6;9.6;0;95
4;23;7;9.6;12;96
4;23;8;11.4;154;97
4;23;9;13.5;186;89
4;23;10;15.7;480;81
4;23;11;17.8;365;74
4;23;12;19.3;422;66
4;23;13;20.0;449;64
4;23;14;21.3;446;58
4;23;15;21.3;411;57
4;23;16;22.0;349;49
4;23;17;22.2;262;55
4;23;18;22.3;211;50
4;23;19;20.7;84;53
4;23;20;19.7;10;53
4;23;21;19.0;0;56
4;23;22;18.1;0;64
4;23;23;15.6;0;74
4;23;24;14.3;0;80
4;24;1;14.9;0;81
4;24;2;14.6;0;82
4;24;3;14.8;0;80
4;24;4;14.9;0;76
4;24;5;14.3;0;74
4;24;6;13.3;0;74
4;24;7;13.1;8;74
4;24;8;13.7;88;77
4;24;9;14.7;189;74
4;24;10;17.3;287;62
4;24;11;18.5;368;60
4;24;12;18.7;426;52
4;24;13;19.0;453;57
4;24;14;18.9;449;59
4;24;15;20.0;414;54
4;24;16;20.8;633;48
4;24;17;20.7;345;46
4;24;18;20.2;164;50
4;24;19;19.0;86;49
4;24;20;17.8;11;54
4;24;21;17.1;0;51
4;24;22;16.1;0;55
4;24;23;15.7;0;58
4;24;24;15.8;0;58
4;25;1;14.5;0;64
4;25;2;13.8;0;67
4;25;3;11.8;0;81
4;25;4;12.9;0;93
4;25;5;13.2;0;92
4;25;6;13.3;0;92
4;25;7;13.3;8;92
4;25;8;13.2;54;91
4;25;9;13.4;116;92
4;25;10;13.5;176;91
4;25;11;14.2;225;89
4;25;12;15.1;259;85
4;25;13;15.7;276;83
4;25;14;16.6;273;80
4;25;15;17.4;413;78
4;25;16;18.2;351;72
4;25;17;18.7;477;70
4;25;18;18.3;314;71
4;25;19;17.3;127;76
4;25;20;16.0;12;80
4;25;21;15.2;0;84
4;25;22;14.6;0;85
4;25;23;14.2;0;86
4;25;24;14.1;0;86
4;26;1;14.0;0;87
4;26;2;13.2;0;90
4;26;3;12.7;0;91
4;26;4;12.0;0;92
4;26;5;12.2;0;93
4;26;6;12.4;0;92
4;26;7;12.5;14;91
4;26;8;13.5;91;87
4;26;9;13.6;192;85
4;26;10;13.9;290;85
4;26;11;15.1;669;80
4;26;12;17.1;770;71
4;26;13;18.8;818;68
4;26;14;19.7;863;57
4;26;15;20.3;796;55
4;26;16;20.9;636;56
4;26;17;20.0;481;59
4;26;18;19.0;166;64
4;26;19;18.7;68;63
4;26;20;17.2;7;61
4;26;21;17.2;0;65
4;26;22;16.6;0;72
4;26;23;15.6;0;76
4;26;24;14.7;0;78
4;27;1;13.7;0;82
4;27;2;12.9;0;85
4;27;3;12.7;0;86
4;27;4;12.8;0;86
4;27;5;12.5;0;87
4;27;6;12.4;0;88
4;27;7;12.3;15;89
4;27;8;12.6;93;89
4;27;9;13.0;195;87
4;27;10;13.4;292;87
4;27;11;13.3;373;91
4;27;12;13.5;429;89
4;27;13;14.7;456;85
4;27;14;16.5;451;80
4;27;15;16.2;417;78
4;27;16;15.6;354;83
4;27;17;15.4;268;80
4;27;18;14.9;168;81
4;27;19;14.3;69;88
4;27;20;13.9;7;90
4;27;21;13.7;0;91
4;27;22;13.7;0;91
4;27;23;13.2;0;91
4;27;24;12.5;0;91
4;28;1;11.5;0;88
4;28;2;10.4;0;88
4;28;3;10.0;0;87
4;28;4;9.1;0;90
4;28;5;9.0;0;89
4;28;6;8.7;0;89
4;28;7;9.2;17;87
4;28;8;10.0;183;81
4;28;9;11.6;378;76
4;28;10;13.3;565;73
4;28;11;14.0;679;68
4;28;12;13.3;433;70
4;28;13;13.8;460;70
4;28;14;14.3;456;68
4;28;15;15.8;420;65
4;28;16;15.7;357;64
4;28;17;15.5;271;65
4;28;18;15.1;170;65
4;28;19;14.6;71;67
4;28;20;14.3;8;67
4;28;21;13.7;0;68
4;28;22;13.4;0;66
4;28;23;12.2;0;66
4;28;24;10.8;0;71
4;29;1;10.1;0;73
4;29;2;9.2;0;78
4;29;3;8.6;0;81
4;29;4;8.5;0;83
4;29;5;9.3;0;82
4;29;6;9.4;0;84
4;29;7;10.0;23;83
4;29;8;11.1;127;78
4;29;9;11.7;360;73
4;29;10;13.2;537;70
4;29;11;15.3;379;56
4;29;12;15.0;790;44
4;29;13;16.2;838;42
4;29;14;16.8;881;42
4;29;15;16.9;815;38
4;29;16;16.9;700;40
4;29;17;17.1;534;33
4;29;18;16.1;337;33
4;29;19;15.6;142;33
4;29;20;13.1;16;41
4;29;21;11.6;0;48
4;29;22;10.0;0;53
4;29;23;9.2;0;55
4;29;24;8.2;0;58
4;30;1;7.0;0;63
4;30;2;6.3;0;68
4;30;3;5.3;0;71
4;30;4;4.7;0;74
4;30;5;4.1;0;77
4;30;6;4.1;0;79
4;30;7;5.4;37;75
4;30;8;7.8;195;68
4;30;9;10.1;394;54
4;30;10;11.8;580;44
4;30;11;13.0;736;39
4;30;12;13.8;856;37
4;30;13;14.9;897;35
4;30;14;15.9;884;43
4;30;15;16.4;830;34
4;30;16;16.4;705;36
4;30;17;16.8;536;35
4;30;18;16.6;334;37
4;30;19;13.9;143;49
4;30;20;12.6;16;55
4;30;21;11.3;0;61
4;30;22;11.9;0;65
4;30;23;12.4;0;68
4;30;24;13.3;0;70
5;1;1;14.6;0;69
5;1;2;14.5;0;70
5;1;3;14.3;0;71
5;1;4;14.5;0;72
5;1;5;14.9;0;70
5;1;6;15.8;0;67
5;1;7;14.7;26;72
5;1;8;16.4;132;65
5;1;9;17.9;264;60
5;1;10;18.9;300;59
5;1;11;20.4;380;56
5;1;12;21.2;436;52
5;1;13;22.9;462;51
5;1;14;23.5;596;48
5;1;15;24.2;550;47
5;1;16;23.8;469;46
5;1;17;22.9;357;45
5;1;18;20.9;227;47
5;1;19;19.7;127;52
5;1;20;18.1;17;60
5;1;21;17.2;0;62
5;1;22;16.7;0;64
5;1;23;16.1;0;70
5;1;24;15.7;0;74
5;2;1;15.4;0;76
5;2;2;15.3;0;78
5;2;3;15.5;0;76
5;2;4;15.7;0;75
5;2;5;15.7;0;75
5;2;6;15.8;0;74
5;2;7;15.7;21;78
5;2;8;15.7;102;81
5;2;9;17.3;204;72
5;2;10;17.5;301;72
5;2;11;18.6;381;70
5;2;12;18.8;437;66
5;2;13;18.9;282;66
5;2;14;19.6;280;64
5;2;15;19.0;259;63
5;2;16;18.6;220;69
5;2;17;18.1;167;72
5;2;18;18.1;107;71
5;2;19;18.3;76;69
5;2;20;17.1;16;75
5;2;21;16.3;0;79
5;2;22;16.2;0;80
5;2;23;16.3;0;80
5;2;24;16.0;0;82
5;3;1;15.9;0;83
5;3;2;14.9;0;87
5;3;3;14.5;0;91
5;3;4;13.7;0;92
5;3;5;14.7;0;91
5;3;6;14.6;0;87
5;3;7;14.4;23;86
5;3;8;14.5;104;87
5;3;9;15.7;206;80
5;3;10;17.1;302;78
5;3;11;18.5;382;69
5;3;12;20.4;438;60
5;3;13;21.3;465;51
5;3;14;21.4;461;50
5;3;15;21.9;426;49
5;3;16;21.8;475;41
5;3;17;22.1;362;41
5;3;18;22.1;301;39
5;3;19;21.0;141;37
5;3;20;19.1;18;44
5;3;21;16.6;0;54
5;3;22;15.2;0;59
5;3;23;14.5;0;59
5;3;24;12.8;0;68
5;4;1;12.6;0;72
5;4;2;12.5;0;73
5;4;3;11.9;0;79
5;4;4;11.4;0;81
5;4;5;11.6;0;83
5;4;6;11.6;0;87
5;4;7;12.1;15;86
5;4;8;12.7;65;81
5;4;9;12.9;209;76
5;4;10;14.3;306;73
5;4;11;14.7;235;68
5;4;12;15.9;442;62
5;4;13;16.3;468;63
5;4;14;16.6;463;65
5;4;15;17.0;428;63
5;4;16;16.7;365;62
5;4;17;16.9;503;62
5;4;18;16.7;179;58
5;4;19;15.0;79;70
5;4;20;13.0;11;83
5;4;21;12.5;0;87
5;4;22;12.5;0;89
